"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","rt","response","stimulus","nameability","correct_category","correct"
"","","","","","html-keyboard-response","42","2.1.0","87483","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","43","2.1.0","90455","p205y44hp57","hard","hamster","966","a","stimuli/experiment1a/low_A_000.png","low","A","true"
"","","","","","html-keyboard-response","44","2.1.0","90959","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","45","2.1.0","91465","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","46","2.1.0","95134","p205y44hp57","hard","hamster","1655","b","stimuli/experiment1a/low_B_110.png","low","B","true"
"","","","","","html-keyboard-response","47","2.1.0","95638","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","48","2.1.0","96145","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","49","2.1.0","98949","p205y44hp57","hard","hamster","794","b","stimuli/experiment1a/low_B_111.png","low","B","true"
"","","","","","html-keyboard-response","50","2.1.0","99457","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","51","2.1.0","99973","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","52","2.1.0","104539","p205y44hp57","hard","hamster","2555","b","stimuli/experiment1a/low_A_001.png","low","A","false"
"","","","","","html-keyboard-response","53","2.1.0","105043","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","54","2.1.0","107385","p205y44hp57","hard","hamster","327","a","stimuli/experiment1a/low_A_001.png","low","A","true"
"","","","","","html-keyboard-response","55","2.1.0","107894","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","56","2.1.0","108401","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","57","2.1.0","111480","p205y44hp57","hard","hamster","1077","a","stimuli/experiment1a/low_A_000.png","low","A","true"
"","","","","","html-keyboard-response","58","2.1.0","111982","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","59","2.1.0","112483","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","60","2.1.0","115226","p205y44hp57","hard","hamster","735","b","stimuli/experiment1a/low_B_111.png","low","B","true"
"","","","","","image-keyboard-response","61","null","116732","p205y44hp57","hard","hamster","1503","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","62","2.1.0","118739","p205y44hp57","hard","hamster","null","null","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","63","2.1.0","120241","p205y44hp57","hard","hamster","1501"," ","<p><strong>TEST BLOCK 2 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","64","2.1.0","120748","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","65","2.1.0","121253","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","66","2.1.0","124886","p205y44hp57","hard","hamster","1617","b","stimuli/experiment1a/low_B_111.png","low","B","true"
"","","","","","html-keyboard-response","67","2.1.0","125395","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","68","2.1.0","125908","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","69","2.1.0","128591","p205y44hp57","hard","hamster","670","a","stimuli/experiment1a/low_A_000.png","low","A","true"
"","","","","","html-keyboard-response","70","2.1.0","129109","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","71","2.1.0","129619","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","72","2.1.0","132155","p205y44hp57","hard","hamster","529","a","stimuli/experiment1a/low_A_000.png","low","A","true"
"","","","","","html-keyboard-response","73","2.1.0","132672","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","74","2.1.0","133188","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","75","2.1.0","136054","p205y44hp57","hard","hamster","851","b","stimuli/experiment1a/low_B_111.png","low","B","true"
"","","","","","html-keyboard-response","76","2.1.0","136557","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","77","2.1.0","137074","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","78","2.1.0","140308","p205y44hp57","hard","hamster","1216","b","stimuli/experiment1a/low_B_110.png","low","B","true"
"","","","","","html-keyboard-response","79","2.1.0","140818","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","80","2.1.0","141327","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","81","2.1.0","144343","p205y44hp57","hard","hamster","1013","a","stimuli/experiment1a/low_A_001.png","low","A","true"
"","","","","","html-keyboard-response","82","2.1.0","144848","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","83","2.1.0","145356","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","84","2.1.0","148350","p205y44hp57","hard","hamster","984","b","stimuli/experiment1a/low_B_101.png","low","B","true"
"","","","","","html-keyboard-response","85","2.1.0","148859","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","86","2.1.0","149373","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","87","2.1.0","152599","p205y44hp57","hard","hamster","1207","a","stimuli/experiment1a/low_A_010.png","low","A","true"
"","","","","","image-keyboard-response","88","null","154161","p205y44hp57","hard","hamster","1560","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","89","2.1.0","155821","p205y44hp57","hard","hamster","1657"," ","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","90","2.1.0","156682","p205y44hp57","hard","hamster","860"," ","<p><strong>TEST BLOCK 3 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","91","2.1.0","157189","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","92","2.1.0","157698","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","93","2.1.0","160623","p205y44hp57","hard","hamster","911","a","stimuli/experiment1a/low_A_000.png","low","A","true"
"","","","","","html-keyboard-response","94","2.1.0","161129","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","95","2.1.0","161641","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","96","2.1.0","164446","p205y44hp57","hard","hamster","799","b","stimuli/experiment1a/low_B_111.png","low","B","true"
"","","","","","html-keyboard-response","97","2.1.0","164948","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","98","2.1.0","165462","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","99","2.1.0","167997","p205y44hp57","hard","hamster","527","a","stimuli/experiment1a/low_A_000.png","low","A","true"
"","","","","","html-keyboard-response","100","2.1.0","168512","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","101","2.1.0","169020","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","102","2.1.0","171496","p205y44hp57","hard","hamster","461","a","stimuli/experiment1a/low_A_010.png","low","A","true"
"","","","","","html-keyboard-response","103","2.1.0","171998","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","104","2.1.0","172508","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","105","2.1.0","176029","p205y44hp57","hard","hamster","1512","a","stimuli/experiment1a/low_A_001.png","low","A","true"
"","","","","","html-keyboard-response","106","2.1.0","176541","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","107","2.1.0","177046","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","108","2.1.0","181373","p205y44hp57","hard","hamster","2314","b","stimuli/experiment1a/low_B_111.png","low","B","true"
"","","","","","html-keyboard-response","109","2.1.0","181877","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","110","2.1.0","182380","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","111","2.1.0","193057","p205y44hp57","hard","hamster","8659","b","stimuli/experiment1a/low_B_101.png","low","B","true"
"","","","","","html-keyboard-response","112","2.1.0","193572","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","113","2.1.0","194073","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","114","2.1.0","201748","p205y44hp57","hard","hamster","5656","A","stimuli/experiment1a/low_B_110.png","low","B","false"
"","","","","","html-keyboard-response","115","2.1.0","202253","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","116","2.1.0","205224","p205y44hp57","hard","hamster","956","B","stimuli/experiment1a/low_B_110.png","low","B","true"
"","","","","","image-keyboard-response","117","null","206482","p205y44hp57","hard","hamster","1254","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","118","2.1.0","207911","p205y44hp57","hard","hamster","1427"," ","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","119","2.1.0","208902","p205y44hp57","hard","hamster","990"," ","<p><strong>TEST BLOCK 4 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","120","2.1.0","209416","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","121","2.1.0","209926","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","122","2.1.0","213027","p205y44hp57","hard","hamster","1084","a","stimuli/experiment1a/low_A_000.png","low","A","true"
"","","","","","html-keyboard-response","123","2.1.0","213544","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","124","2.1.0","214060","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","125","2.1.0","217465","p205y44hp57","hard","hamster","1390","b","stimuli/experiment1a/low_B_111.png","low","B","true"
"","","","","","html-keyboard-response","126","2.1.0","217972","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","127","2.1.0","218480","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","128","2.1.0","222713","p205y44hp57","hard","hamster","2220","b","stimuli/experiment1a/low_B_101.png","low","B","true"
"","","","","","html-keyboard-response","129","2.1.0","223218","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","130","2.1.0","223727","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","131","2.1.0","227370","p205y44hp57","hard","hamster","1633","b","stimuli/experiment1a/low_B_110.png","low","B","true"
"","","","","","html-keyboard-response","132","2.1.0","227877","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","133","2.1.0","228387","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","134","2.1.0","231573","p205y44hp57","hard","hamster","1183","a","stimuli/experiment1a/low_A_010.png","low","A","true"
"","","","","","html-keyboard-response","135","2.1.0","232082","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","136","2.1.0","232591","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","137","2.1.0","235696","p205y44hp57","hard","hamster","1088","b","stimuli/experiment1a/low_B_111.png","low","B","true"
"","","","","","html-keyboard-response","138","2.1.0","236199","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","139","2.1.0","236703","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","140","2.1.0","240077","p205y44hp57","hard","hamster","1358","a","stimuli/experiment1a/low_A_000.png","low","A","true"
"","","","","","html-keyboard-response","141","2.1.0","240580","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","142","2.1.0","241092","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","143","2.1.0","243672","p205y44hp57","hard","hamster","568","a","stimuli/experiment1a/low_A_001.png","low","A","true"
"","","","","","image-keyboard-response","144","null","244821","p205y44hp57","hard","hamster","1148","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","145","2.1.0","245871","p205y44hp57","hard","hamster","1048"," ","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","146","2.1.0","246553","p205y44hp57","hard","hamster","680"," ","<p><strong>TEST BLOCK 5 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","147","2.1.0","247060","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","148","2.1.0","247571","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","149","2.1.0","250415","p205y44hp57","hard","hamster","828","a","stimuli/experiment1a/low_A_010.png","low","A","true"
"","","","","","html-keyboard-response","150","2.1.0","250927","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","151","2.1.0","251437","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","152","2.1.0","254147","p205y44hp57","hard","hamster","694","a","stimuli/experiment1a/low_A_000.png","low","A","true"
"","","","","","html-keyboard-response","153","2.1.0","254656","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","154","2.1.0","255166","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","155","2.1.0","258083","p205y44hp57","hard","hamster","904","b","stimuli/experiment1a/low_B_111.png","low","B","true"
"","","","","","html-keyboard-response","156","2.1.0","258602","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","157","2.1.0","259117","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","158","2.1.0","262240","p205y44hp57","hard","hamster","1105","b","stimuli/experiment1a/low_A_001.png","low","A","false"
"","","","","","html-keyboard-response","159","2.1.0","262752","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","160","2.1.0","265126","p205y44hp57","hard","hamster","359","a","stimuli/experiment1a/low_A_001.png","low","A","true"
"","","","","","html-keyboard-response","161","2.1.0","265630","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","162","2.1.0","266147","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","163","2.1.0","268957","p205y44hp57","hard","hamster","803","a","stimuli/experiment1a/low_A_000.png","low","A","true"
"","","","","","html-keyboard-response","164","2.1.0","269474","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","165","2.1.0","269976","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","166","2.1.0","273095","p205y44hp57","hard","hamster","1114","b","stimuli/experiment1a/low_B_111.png","low","B","true"
"","","","","","html-keyboard-response","167","2.1.0","273612","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","168","2.1.0","274127","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","169","2.1.0","277319","p205y44hp57","hard","hamster","1182","b","stimuli/experiment1a/low_B_110.png","low","B","true"
"","","","","","html-keyboard-response","170","2.1.0","277835","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","171","2.1.0","278352","p205y44hp57","hard","hamster","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","172","2.1.0","282747","p205y44hp57","hard","hamster","2388","b","stimuli/experiment1a/low_B_101.png","low","B","true"
"","","","","","image-keyboard-response","173","null","284051","p205y44hp57","hard","hamster","1301","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","174","2.1.0","285022","p205y44hp57","hard","hamster","969"," ","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","175","2.1.0","285222","p205y44hp57","hard","hamster","199"," ","<p><strong>TEST BLOCK 6 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","survey-text","176","2.1.0","343545","p205y44hp57","hard","hamster","58311","{""Language"":""No"",""Art_background"":""Middle school arts & crafts"",""Strategy"":""For A I assimilated them as yellow-green palettes and B for more pastel colors""}","","","",""
"","","","","","survey-text","177","2.1.0","364812","p205y44hp57","hard","hamster","21261","{""Issues"":""no"",""Why_experiment"":""Pattern recognition around colors"",""Extra_info"":""no""}","","","",""
