"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","rt","response","stimulus","nameability","correct_category","correct"
"","","","","","html-keyboard-response","39","2.1.0","142179","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","40","2.1.0","142693","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","41","2.1.0","145408","p595fmabbjw","easy","chipmunk","706","a","stimuli/experiment1a/high_A_010.png","high","A","true"
"","","","","","html-keyboard-response","42","2.1.0","145925","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","43","2.1.0","146439","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","44","2.1.0","148935","p595fmabbjw","easy","chipmunk","488","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","html-keyboard-response","45","2.1.0","149448","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","46","2.1.0","149964","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","47","2.1.0","152440","p595fmabbjw","easy","chipmunk","475","b","stimuli/experiment1a/high_A_001.png","high","A","false"
"","","","","","html-keyboard-response","48","2.1.0","152942","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","49","2.1.0","155252","p595fmabbjw","easy","chipmunk","297","a","stimuli/experiment1a/high_A_001.png","high","A","true"
"","","","","","html-keyboard-response","50","2.1.0","155764","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","51","2.1.0","156278","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","52","2.1.0","158963","p595fmabbjw","easy","chipmunk","673","b","stimuli/experiment1a/high_B_101.png","high","B","true"
"","","","","","html-keyboard-response","53","2.1.0","159479","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","54","2.1.0","159980","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","55","2.1.0","162613","p595fmabbjw","easy","chipmunk","624","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","56","2.1.0","163125","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","57","2.1.0","163638","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","58","2.1.0","166317","p595fmabbjw","easy","chipmunk","672","b","stimuli/experiment1a/high_B_110.png","high","B","true"
"","","","","","image-keyboard-response","59","null","167832","p595fmabbjw","easy","chipmunk","1513","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","60","2.1.0","169844","p595fmabbjw","easy","chipmunk","null","null","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","61","2.1.0","170890","p595fmabbjw","easy","chipmunk","1046","i","<p><strong>TEST BLOCK 2 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","62","2.1.0","171404","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","63","2.1.0","171904","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","64","2.1.0","174573","p595fmabbjw","easy","chipmunk","666","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","html-keyboard-response","65","2.1.0","175089","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","66","2.1.0","175599","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","67","2.1.0","178662","p595fmabbjw","easy","chipmunk","1052","b","stimuli/experiment1a/high_B_110.png","high","B","true"
"","","","","","html-keyboard-response","68","2.1.0","179177","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","69","2.1.0","179688","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","70","2.1.0","182621","p595fmabbjw","easy","chipmunk","923","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","71","2.1.0","183131","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","72","2.1.0","183648","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","73","2.1.0","186144","p595fmabbjw","easy","chipmunk","493","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","74","2.1.0","186657","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","75","2.1.0","187162","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","76","2.1.0","189781","p595fmabbjw","easy","chipmunk","611","b","stimuli/experiment1a/high_B_101.png","high","B","true"
"","","","","","html-keyboard-response","77","2.1.0","190283","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","78","2.1.0","190796","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","79","2.1.0","193356","p595fmabbjw","easy","chipmunk","548","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","html-keyboard-response","80","2.1.0","193869","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","81","2.1.0","194385","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","82","2.1.0","197041","p595fmabbjw","easy","chipmunk","649","a","stimuli/experiment1a/high_A_001.png","high","A","true"
"","","","","","html-keyboard-response","83","2.1.0","197555","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","84","2.1.0","198056","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","85","2.1.0","201819","p595fmabbjw","easy","chipmunk","1746","a","stimuli/experiment1a/high_A_010.png","high","A","true"
"","","","","","image-keyboard-response","86","null","203375","p595fmabbjw","easy","chipmunk","1555","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","87","2.1.0","205277","p595fmabbjw","easy","chipmunk","1902","i","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","88","2.1.0","209174","p595fmabbjw","easy","chipmunk","3897","i","<p><strong>TEST BLOCK 3 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","89","2.1.0","209681","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","90","2.1.0","210183","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","91","2.1.0","212803","p595fmabbjw","easy","chipmunk","614","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","html-keyboard-response","92","2.1.0","213308","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","93","2.1.0","213820","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","94","2.1.0","216351","p595fmabbjw","easy","chipmunk","526","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","html-keyboard-response","95","2.1.0","216854","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","96","2.1.0","217366","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","97","2.1.0","220300","p595fmabbjw","easy","chipmunk","920","b","stimuli/experiment1a/high_B_110.png","high","B","true"
"","","","","","html-keyboard-response","98","2.1.0","220816","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","99","2.1.0","221317","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","100","2.1.0","224169","p595fmabbjw","easy","chipmunk","839","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","101","2.1.0","224686","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","102","2.1.0","225201","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","103","2.1.0","227697","p595fmabbjw","easy","chipmunk","481","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","104","2.1.0","228214","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","105","2.1.0","228729","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","106","2.1.0","231556","p595fmabbjw","easy","chipmunk","814","b","stimuli/experiment1a/high_B_101.png","high","B","true"
"","","","","","html-keyboard-response","107","2.1.0","232071","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","108","2.1.0","232585","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","109","2.1.0","235190","p595fmabbjw","easy","chipmunk","599","a","stimuli/experiment1a/high_A_010.png","high","A","true"
"","","","","","html-keyboard-response","110","2.1.0","235706","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","111","2.1.0","236221","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","112","2.1.0","239058","p595fmabbjw","easy","chipmunk","821","a","stimuli/experiment1a/high_A_001.png","high","A","true"
"","","","","","image-keyboard-response","113","null","240584","p595fmabbjw","easy","chipmunk","1526","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","114","2.1.0","241887","p595fmabbjw","easy","chipmunk","1302","i","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","115","2.1.0","243137","p595fmabbjw","easy","chipmunk","1249","p","<p><strong>TEST BLOCK 4 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","116","2.1.0","243650","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","117","2.1.0","244165","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","118","2.1.0","246943","p595fmabbjw","easy","chipmunk","775","b","stimuli/experiment1a/high_B_101.png","high","B","true"
"","","","","","html-keyboard-response","119","2.1.0","247446","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","120","2.1.0","247961","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","121","2.1.0","250674","p595fmabbjw","easy","chipmunk","706","b","stimuli/experiment1a/high_B_110.png","high","B","true"
"","","","","","html-keyboard-response","122","2.1.0","251190","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","123","2.1.0","251704","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","124","2.1.0","254659","p595fmabbjw","easy","chipmunk","951","a","stimuli/experiment1a/high_A_010.png","high","A","true"
"","","","","","html-keyboard-response","125","2.1.0","255176","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","126","2.1.0","255680","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","127","2.1.0","258359","p595fmabbjw","easy","chipmunk","674","a","stimuli/experiment1a/high_A_001.png","high","A","true"
"","","","","","html-keyboard-response","128","2.1.0","258874","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","129","2.1.0","259377","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","130","2.1.0","262532","p595fmabbjw","easy","chipmunk","1147","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","html-keyboard-response","131","2.1.0","263047","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","132","2.1.0","263563","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","133","2.1.0","266201","p595fmabbjw","easy","chipmunk","629","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","134","2.1.0","266716","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","135","2.1.0","267231","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","136","2.1.0","269747","p595fmabbjw","easy","chipmunk","504","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","137","2.1.0","270260","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","138","2.1.0","270774","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","139","2.1.0","273380","p595fmabbjw","easy","chipmunk","590","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","image-keyboard-response","140","null","274463","p595fmabbjw","easy","chipmunk","1082","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","141","2.1.0","276171","p595fmabbjw","easy","chipmunk","1707","p","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","142","2.1.0","278053","p595fmabbjw","easy","chipmunk","1882","i","<p><strong>TEST BLOCK 5 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","143","2.1.0","278560","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","144","2.1.0","279074","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","145","2.1.0","281759","p595fmabbjw","easy","chipmunk","673","b","stimuli/experiment1a/high_B_110.png","high","B","true"
"","","","","","html-keyboard-response","146","2.1.0","282273","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","147","2.1.0","282789","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","148","2.1.0","285237","p595fmabbjw","easy","chipmunk","439","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","html-keyboard-response","149","2.1.0","285738","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","150","2.1.0","286250","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","151","2.1.0","288655","p595fmabbjw","easy","chipmunk","398","b","stimuli/experiment1a/high_B_101.png","high","B","true"
"","","","","","html-keyboard-response","152","2.1.0","289169","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","153","2.1.0","289684","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","154","2.1.0","292074","p595fmabbjw","easy","chipmunk","382","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","155","2.1.0","292591","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","156","2.1.0","293105","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","157","2.1.0","295757","p595fmabbjw","easy","chipmunk","647","a","stimuli/experiment1a/high_A_010.png","high","A","true"
"","","","","","html-keyboard-response","158","2.1.0","296270","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","159","2.1.0","296785","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","160","2.1.0","299673","p595fmabbjw","easy","chipmunk","884","a","stimuli/experiment1a/high_A_001.png","high","A","true"
"","","","","","html-keyboard-response","161","2.1.0","300186","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","162","2.1.0","300699","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","163","2.1.0","303094","p595fmabbjw","easy","chipmunk","379","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","164","2.1.0","303597","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","165","2.1.0","304112","p595fmabbjw","easy","chipmunk","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","166","2.1.0","306595","p595fmabbjw","easy","chipmunk","469","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","image-keyboard-response","167","null","307556","p595fmabbjw","easy","chipmunk","960","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","168","2.1.0","308611","p595fmabbjw","easy","chipmunk","1054","p","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","169","2.1.0","309275","p595fmabbjw","easy","chipmunk","663","i","<p><strong>TEST BLOCK 6 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","survey-text","170","2.1.0","361482","p595fmabbjw","easy","chipmunk","52202","{""Language"":""Yes"",""Art_background"":""Animation, digital art, painting, drawing"",""Strategy"":""Warm/cool + blue only in A, orange only in B""}","","","",""
"","","","","","survey-text","171","2.1.0","388070","p595fmabbjw","easy","chipmunk","26586","{""Issues"":""No"",""Why_experiment"":""Categorization based on abstract properties"",""Extra_info"":""""}","","","",""
